naics,soc4,prox,tot_emp,share,wt
11,1910,47.125,330.0,0.11036789297658862,5.201086956521739
11,1940,55.625,260.0,0.08695652173913043,4.83695652173913
11,4110,54.5,30.0,0.010033444816053512,0.5468227424749164
11,4140,48.333333333333336,120.0,0.04013377926421405,1.939799331103679
11,4330,56.0,50.0,0.016722408026755852,0.9364548494983277
11,4360,48.5,60.0,0.020066889632107024,0.9732441471571907
11,4390,53.5,40.0,0.013377926421404682,0.7157190635451505
11,4510,45.5,60.0,0.020066889632107024,0.9130434782608696
11,4520,50.142857142857146,1140.0,0.38127090301003347,19.118012422360252
11,4540,34.0,470.0,0.15719063545150502,5.344481605351171
11,4930,55.266666666666666,40.0,0.013377926421404682,0.7393534002229654
11,5191,55.94444444444444,90.0,0.030100334448160536,1.6839464882943145
11,5330,73.85714285714286,240.0,0.0802675585284281,5.92833253702819
11,5370,47.53333333333333,60.0,0.020066889632107024,0.9538461538461538
21,1110,48.666666666666664,50.0,0.017793594306049824,0.8659549228944247
21,1130,46.07142857142857,40.0,0.014234875444839857,0.6558210472801219
21,1920,42.916666666666664,40.0,0.014234875444839857,0.6109134045077105
21,4330,56.0,80.0,0.028469750889679714,1.594306049822064
21,4351,58.0,40.0,0.014234875444839857,0.8256227758007118
21,4360,48.5,70.0,0.02491103202846975,1.208185053380783
21,4710,74.5,50.0,0.017793594306049824,1.325622775800712
21,4720,69.05882352941177,240.0,0.08540925266903915,5.898262507850116
21,4750,68.63636363636364,950.0,0.33807829181494664,23.20446457457134
21,4930,55.266666666666666,60.0,0.021352313167259787,1.1800711743772243
21,4990,65.84615384615384,150.0,0.05338078291814947,3.514919244456611
21,5110,65.0,50.0,0.017793594306049824,1.1565836298932386
21,5180,60.90909090909091,30.0,0.010676156583629894,0.6502749919120026
21,5190,54.25,330.0,0.11743772241992882,6.370996441281139
21,5310,62.75,80.0,0.028469750889679714,1.786476868327402
21,5330,73.85714285714286,270.0,0.09608540925266904,7.096593797661414
21,5370,47.53333333333333,170.0,0.060498220640569395,2.875682087781732
21,5371,55.5,110.0,0.03914590747330961,2.172597864768683
22,1110,48.666666666666664,180.0,0.024725274725274724,1.2032967032967032
22,1130,46.07142857142857,330.0,0.04532967032967033,2.0884026687598114
22,1190,56.46666666666667,60.0,0.008241758241758242,0.4653846153846154
22,1191,48.1764705882353,80.0,0.01098901098901099,0.5294117647058825
22,1310,52.35,150.0,0.020604395604395604,1.07864010989011
22,1311,49.0,280.0,0.038461538461538464,1.8846153846153848
22,1320,47.333333333333336,110.0,0.01510989010989011,0.7152014652014652
22,1511,47.53846153846154,260.0,0.03571428571428571,1.6978021978021978
22,1720,46.416666666666664,420.0,0.057692307692307696,2.6778846153846154
22,1721,49.36,0.0,0.0,0.0
22,1730,53.964285714285715,180.0,0.024725274725274724,1.3342817896389325
22,4130,54.285714285714285,80.0,0.01098901098901099,0.5965463108320251
22,4310,47.0,80.0,0.01098901098901099,0.5164835164835165
22,4330,56.0,80.0,0.01098901098901099,0.6153846153846154
22,4340,59.333333333333336,260.0,0.03571428571428571,2.119047619047619
22,4350,60.06666666666667,170.0,0.023351648351648352,1.4026556776556778
22,4360,48.5,100.0,0.013736263736263736,0.6662087912087912
22,4390,53.5,130.0,0.017857142857142856,0.9553571428571428
22,4721,66.5,470.0,0.06456043956043957,4.293269230769231
22,4910,69.0,500.0,0.06868131868131869,4.739010989010989
22,4920,63.083333333333336,270.0,0.03708791208791209,2.339629120879121
22,4930,55.266666666666666,90.0,0.012362637362637362,0.6832417582417581
22,4990,65.84615384615384,2020.0,0.2774725274725275,18.270498732037193
22,5110,65.0,130.0,0.017857142857142856,1.1607142857142856
22,5141,52.625,90.0,0.012362637362637362,0.6505837912087912
22,5180,60.90909090909091,710.0,0.09752747252747253,5.94030969030969
22,5370,47.53333333333333,50.0,0.006868131868131868,0.32646520146520147
23,1110,48.666666666666664,1050.0,0.008716586418728208,0.42420720571143944
23,1130,46.07142857142857,210.0,0.0017433172837456417,0.0803171177154242
23,1190,56.46666666666667,3250.0,0.02697991034368255,1.5234656040732748
23,1191,48.1764705882353,40.0,0.00033206043499916984,0.015997499780254124
23,1310,52.35,2670.0,0.02216503403619459,1.1603395317947869
23,1311,49.0,580.0,0.004814876307487963,0.2359289390669102
23,1320,47.333333333333336,800.0,0.006641208699983397,0.31435054513254745
23,1511,47.53846153846154,330.0,0.0027394985887431514,0.13023154829563596
23,1710,48.4,100.0,0.0008301510874979246,0.04017931263489955
23,1720,46.416666666666664,940.0,0.007803420222480492,0.3622087553268028
23,1721,49.36,150.0,0.001245226631246887,0.061464386518346334
23,1730,53.964285714285715,520.0,0.004316785654989208,0.2329522544531676
23,2710,48.36363636363637,30.0,0.0002490453262493774,0.01204473759678807
23,3720,45.666666666666664,70.0,0.0005811057612485472,0.026537163097016987
23,3730,54.666666666666664,30.0,0.0002490453262493774,0.013614477834965963
23,4110,54.5,70.0,0.0005811057612485472,0.03167026398804582
23,4120,69.8,0.0,0.0,0.0
23,4130,54.285714285714285,2340.0,0.019425535447451438,1.0545290671473637
23,4140,48.333333333333336,560.0,0.004648846089988378,0.2246942276827716
23,4190,62.285714285714285,0.0,0.0,0.0
23,4310,47.0,530.0,0.004399800763739001,0.20679063589573302
23,4330,56.0,2740.0,0.022746139797443134,1.2737838286568155
23,4340,59.333333333333336,620.0,0.005146936742487133,0.3053849133875699
23,4341,61.5,320.0,0.0026564834799933587,0.16337373401959157
23,4350,60.06666666666667,340.0,0.0028225136974929436,0.16953898942940948
23,4360,48.5,1030.0,0.008550556201228623,0.4147019757595882
23,4390,53.5,4860.0,0.04034534285239914,2.158475842603354
23,4710,74.5,9170.0,0.07612485472355969,5.6713016769051965
23,4720,69.05882352941177,44150.0,0.3665117051303337,25.310867166059516
23,4721,66.5,24110.0,0.20014942719574963,13.30993690851735
23,4722,74.0,3160.0,0.026232774364934416,1.9412253030051467
23,4730,66.66666666666667,2560.0,0.02125186783994687,1.4167911893297913
23,4740,69.0,480.0,0.003984725219990038,0.2749460401793126
23,4750,68.63636363636364,340.0,0.0028225136974929436,0.19372707650974297
23,4910,69.0,1060.0,0.008799601527478001,0.6071725053959821
23,4920,63.083333333333336,1280.0,0.010625933919973435,0.6703193314516576
23,4930,55.266666666666666,540.0,0.004482815872488793,0.24775029055288064
23,4990,65.84615384615384,6170.0,0.05122032209862195,3.372661208955414
23,5110,65.0,0.0,0.0,0.0
23,5120,62.111111111111114,140.0,0.0011622115224970944,0.07218624900843065
23,5141,52.625,400.0,0.0033206043499916984,0.17474680391831313
23,5170,54.0,0.0,0.0,0.0
23,5330,73.85714285714286,2380.0,0.019757595882450605,1.459239581603852
23,5370,47.53333333333333,340.0,0.0028225136974929436,0.13416348442083126
31,1110,48.666666666666664,1360.0,0.017523515010952197,0.8528110638663402
31,1120,44.75,170.0,0.0021904393763690247,0.09802216209251385
31,1130,46.07142857142857,650.0,0.008375209380234505,0.38585786073223255
31,1131,39.666666666666664,70.0,0.000901945625563716,0.03577717648069406
31,1191,48.1764705882353,30.0,0.00038654812524159255,0.018622524386639076
31,1310,52.35,930.0,0.01198299188248937,0.6273096250483186
31,1311,49.0,350.0,0.00450972812781858,0.2209766782631104
31,1320,47.333333333333336,450.0,0.005798221878623889,0.27444916892153076
31,1511,47.53846153846154,410.0,0.005282824378301765,0.25113734352234546
31,1721,49.36,590.0,0.0076021131297513206,0.3752403040845252
31,1910,47.125,330.0,0.004252029377657518,0.20037688442211055
31,1940,55.625,710.0,0.00914830563071769,0.5088745007086716
31,2710,48.36363636363637,0.0,0.0,0.0
31,3390,68.0,80.0,0.001030795000644247,0.07009406004380879
31,3510,88.0,60.0,0.0007730962504831851,0.06803247004252029
31,3520,62.0,140.0,0.001803891251127432,0.11184125756990078
31,3530,75.16666666666667,790.0,0.010179100631361938,0.7651290641240391
31,3590,74.66666666666667,70.0,0.000901945625563716,0.06734527337542413
31,3720,45.666666666666664,610.0,0.007859811879912382,0.3589314091826654
31,4110,54.5,130.0,0.0016750418760469012,0.09128978224455611
31,4120,69.8,1850.0,0.02383713438989821,1.663831980414895
31,4140,48.333333333333336,1500.0,0.019327406262079627,0.9341579693338486
31,4190,62.285714285714285,0.0,0.0,0.0
31,4310,47.0,230.0,0.0029635356268522097,0.13928617446205385
31,4330,56.0,560.0,0.007215565004509728,0.4040716402525448
31,4340,59.333333333333336,620.0,0.007988661254992913,0.47399390112957956
31,4341,61.5,150.0,0.001932740626207963,0.11886354851178972
31,4350,60.06666666666667,1320.0,0.017008117510630073,1.021620925138513
31,4351,58.0,80.0,0.001030795000644247,0.05978611003736632
31,4360,48.5,150.0,0.001932740626207963,0.0937379203710862
31,4390,53.5,1170.0,0.01507537688442211,0.8065326633165829
31,4510,45.5,30.0,0.00038654812524159255,0.017587939698492462
31,4520,50.142857142857146,330.0,0.004252029377657518,0.2132089016511127
31,4721,66.5,150.0,0.001932740626207963,0.12852725164282955
31,4910,69.0,380.0,0.004896276253060172,0.3378430614611519
31,4990,65.84615384615384,4800.0,0.061847700038654814,4.07243317177604
31,5110,65.0,3580.0,0.046128076278830046,2.998324958123953
31,5120,62.111111111111114,830.0,0.010694498131684061,0.664247161734599
31,5130,64.85714285714286,16250.0,0.20938023450586266,13.579803780808808
31,5141,52.625,0.0,0.0,0.0
31,5151,51.0,140.0,0.001803891251127432,0.09199845380749903
31,5160,52.857142857142854,1630.0,0.02100244813812653,1.110129401586688
31,5180,60.90909090909091,30.0,0.00038654812524159255,0.02354429490107882
31,5190,54.25,6310.0,0.08130395567581497,4.410739595412962
31,5191,55.94444444444444,17680.0,0.22780569514237856,12.744463056020845
31,5310,62.75,200.0,0.0025769875016106174,0.16170596572606624
31,5330,73.85714285714286,1040.0,0.01340033500837521,0.9897104570471406
31,5370,47.53333333333333,8670.0,0.11171240819482026,5.310063136193789
32,1110,48.666666666666664,3270.0,0.025435594275046672,1.2378655880522713
32,1120,44.75,200.0,0.0015556938394523958,0.06961729931549471
32,1130,46.07142857142857,1190.0,0.009256378344741755,0.426454573739888
32,1131,39.666666666666664,150.0,0.0011667703795892968,0.04628189172370877
32,1190,56.46666666666667,160.0,0.0012445550715619166,0.07027587637419623
32,1191,48.1764705882353,190.0,0.001477909147479776,0.07120044657564333
32,1310,52.35,2710.0,0.021079651524579964,1.1035197573117612
32,1311,49.0,810.0,0.006300560049782203,0.3087274424393279
32,1320,47.333333333333336,1030.0,0.008011823273179838,0.379226301597179
32,1511,47.53846153846154,1040.0,0.008089607965152458,0.38456751711263226
32,1720,46.416666666666664,250.0,0.0019446172993154947,0.09026265297656087
32,1721,49.36,2920.0,0.02271313005600498,1.1211200995644057
32,1730,53.964285714285715,380.0,0.002955818294959552,0.1595086229887101
32,1910,47.125,320.0,0.002489110143123833,0.11729931549471063
32,1920,42.916666666666664,910.0,0.0070784069695084,0.30378163244140216
32,1940,55.625,640.0,0.004978220286247666,0.27691350342252646
32,2710,48.36363636363637,1190.0,0.009256378344741755,0.44767211630932857
32,3720,45.666666666666664,540.0,0.004200373366521469,0.1918170504044804
32,4110,54.5,160.0,0.0012445550715619166,0.06782825140012445
32,4120,69.8,0.0,0.0,0.0
32,4130,54.285714285714285,200.0,0.0015556938394523958,0.08445195128455862
32,4140,48.333333333333336,4990.0,0.038814561294337274,1.8760371292263016
32,4310,47.0,660.0,0.005133789670192906,0.2412881144990666
32,4330,56.0,1350.0,0.01050093341630367,0.5880522713130055
32,4340,59.333333333333336,2740.0,0.02131300560049782,1.2645716656295374
32,4341,61.5,30.0,0.00023335407591785936,0.01435127566894835
32,4350,60.06666666666667,4700.0,0.0365588052271313,2.195965567309687
32,4360,48.5,190.0,0.001477909147479776,0.07167859365276913
32,4390,53.5,1990.0,0.015479153702551337,0.8281347230864965
32,4540,34.0,130.0,0.0010112009956440573,0.03438083385189795
32,4710,74.5,70.0,0.0005444928438083386,0.04056471686372122
32,4720,69.05882352941177,530.0,0.004122588674548849,0.28470112376002055
32,4721,66.5,260.0,0.0020224019912881146,0.13448973242065962
32,4910,69.0,500.0,0.0038892345986309895,0.26835718730553826
32,4930,55.266666666666666,90.0,0.0007000622277535781,0.03869010578718109
32,4990,65.84615384615384,6500.0,0.05056004978220286,3.3291848164281266
32,5110,65.0,6420.0,0.0499377722464219,3.2459551960174235
32,5120,62.111111111111114,5650.0,0.04394835096453018,2.7296809099080415
32,5140,56.611111111111114,11560.0,0.08991910392034848,5.0904203830463945
32,5141,52.625,200.0,0.0015556938394523958,0.08186838830118233
32,5151,51.0,12920.0,0.10049782202862477,5.125388923459863
32,5160,52.857142857142854,300.0,0.0023335407591785935,0.12334429727086851
32,5170,54.0,5920.0,0.04604853764779091,2.4866210329807092
32,5180,60.90909090909091,330.0,0.002566894835096453,0.15634723086496577
32,5190,54.25,13600.0,0.10578718108276292,5.738954573739888
32,5191,55.94444444444444,17110.0,0.13308960796515246,7.4456241789393625
32,5310,62.75,250.0,0.0019446172993154947,0.12202473553204729
32,5330,73.85714285714286,2450.0,0.019057249533291847,1.407514001244555
32,5370,47.53333333333333,8810.0,0.06852831362787803,3.257379174445136
32,5371,55.5,50.0,0.00038892345986309894,0.021585252022401993
33,1110,48.666666666666664,3030.0,0.012937660119555935,0.6296327924850554
33,1120,44.75,1140.0,0.0048676345004269855,0.2178266438941076
33,1130,46.07142857142857,6900.0,0.02946199829205807,1.3573563498841037
33,1131,39.666666666666664,280.0,0.0011955593509820667,0.047423854255621976
33,1190,56.46666666666667,1950.0,0.008326216908625107,0.4701537147736977
33,1191,48.1764705882353,60.0,0.00025619128949615715,0.012342392123373689
33,1310,52.35,6290.0,0.02685738684884714,1.4059842015371478
33,1311,49.0,1620.0,0.006917164816396242,0.3389410760034159
33,1320,47.333333333333336,2360.0,0.010076857386848848,0.4769712496441788
33,1511,47.53846153846154,5080.0,0.021690862510674636,1.0311502331997635
33,1520,38.833333333333336,0.0,0.0,0.0
33,1720,46.416666666666664,2190.0,0.009350982066609736,0.43404141759180187
33,1721,49.36,13530.0,0.05777113578138343,2.851583262169086
33,1730,53.964285714285715,3830.0,0.016353543979504698,0.8825073197511285
33,2710,48.36363636363637,420.0,0.0017933390264730999,0.08673239655306265
33,2730,51.6,140.0,0.0005977796754910333,0.03084543125533732
33,3720,45.666666666666664,840.0,0.0035866780529461998,0.16379163108454312
33,4110,54.5,1060.0,0.004526046114432109,0.24666951323654995
33,4120,69.8,80.0,0.0003415883859948762,0.023842869342442355
33,4140,48.333333333333336,6380.0,0.027241673783091374,1.3166808995160832
33,4190,62.285714285714285,180.0,0.0007685738684884714,0.047871172380139076
33,4310,47.0,1280.0,0.005465414175918019,0.25687446626814686
33,4330,56.0,2160.0,0.009222886421861656,0.5164816396242528
33,4340,59.333333333333336,2760.0,0.011784799316823228,0.6992314261315116
33,4341,61.5,1150.0,0.004910333048676345,0.30198548249359525
33,4350,60.06666666666667,4870.0,0.020794192997438087,1.2490378593794478
33,4360,48.5,620.0,0.00264730999146029,0.1283945345858241
33,4390,53.5,3730.0,0.015926558497011103,0.852070879590094
33,4720,69.05882352941177,250.0,0.001067463706233988,0.07371778771286482
33,4721,66.5,320.0,0.0013663535439795047,0.09086251067463706
33,4722,74.0,360.0,0.0015371477369769428,0.11374893253629377
33,4910,69.0,1050.0,0.0044833475661827495,0.3093509820666097
33,4930,55.266666666666666,70.0,0.00029888983774551667,0.016518645032735556
33,4990,65.84615384615384,8050.0,0.03437233134073441,2.2632858175129735
33,5110,65.0,11660.0,0.0497865072587532,3.236122971818958
33,5120,62.111111111111114,44140.0,0.18847139197267293,11.706167568080463
33,5140,56.611111111111114,30620.0,0.13074295473953887,7.401503937755006
33,5141,52.625,19130.0,0.08168232280102476,4.298532237403928
33,5160,52.857142857142854,500.0,0.002134927412467976,0.11284616323045016
33,5170,54.0,3790.0,0.01618274978650726,0.873868488471392
33,5190,54.25,8440.0,0.036037574722459435,1.9550384286934244
33,5191,55.94444444444444,20790.0,0.08877028181041845,4.966204099060632
33,5310,62.75,300.0,0.0012809564474807857,0.0803800170794193
33,5330,73.85714285714286,1100.0,0.004696840307429547,0.34689520556301084
33,5370,47.53333333333333,9700.0,0.041417591801878734,1.9687161969826357
42,1110,48.666666666666664,3180.0,0.027061526678580545,1.3169942983575864
42,1120,44.75,1280.0,0.010892689983831163,0.4874478767764445
42,1130,46.07142857142857,1100.0,0.009360905454854906,0.4312702870272439
42,1131,39.666666666666664,100.0,0.0008509914049868097,0.03375599239781012
42,1190,56.46666666666667,170.0,0.0014466853884775764,0.08168950160270048
42,1191,48.1764705882353,340.0,0.0028933707769551527,0.13939239213683943
42,1310,52.35,2420.0,0.020593992000680794,1.0780954812356396
42,1311,49.0,1940.0,0.016509233256744107,0.8089524295804612
42,1320,47.333333333333336,1280.0,0.010892689983831163,0.5155873259013417
42,1511,47.53846153846154,2640.0,0.022466173091651775,1.0680073054339074
42,1520,38.833333333333336,30.0,0.0002552974214960429,0.009914049868096334
42,1720,46.416666666666664,210.0,0.0017870819504723003,0.08295038720108927
42,1721,49.36,1380.0,0.011743681388817973,0.5796681133520551
42,1730,53.964285714285715,270.0,0.002297676793464386,0.12399248696159598
42,1910,47.125,160.0,0.0013615862479788954,0.06416475193600545
42,1940,55.625,200.0,0.0017019828099736193,0.09467279380478258
42,2710,48.36363636363637,1360.0,0.01157348310782061,0.5597357284873241
42,2730,51.6,40.0,0.00034039656199472384,0.01756446259892775
42,2910,85.46666666666667,50.0,0.00042549570249340483,0.036365699373103
42,2911,88.08695652173913,0.0,0.0,0.0
42,2920,83.39285714285714,160.0,0.0013615862479788954,0.11354656746538287
42,3520,62.0,0.0,0.0,0.0
42,3720,45.666666666666664,390.0,0.0033188664794485574,0.15156156922815078
42,3730,54.666666666666664,190.0,0.0016168836694749383,0.0883896405979633
42,4110,54.5,2040.0,0.017360224661730917,0.9461322440643349
42,4120,69.8,2560.0,0.021785379967662326,1.5206195217428302
42,4140,48.333333333333336,22300.0,0.18977108331205855,9.172269026749497
42,4190,62.285714285714285,740.0,0.006297336396902391,0.39223409557849176
42,4310,47.0,1720.0,0.014637052165773125,0.6879414517913369
42,4330,56.0,3170.0,0.026976427538081865,1.5106799421325845
42,4340,59.333333333333336,5830.0,0.049612798910731004,2.9436927353700395
42,4341,61.5,1130.0,0.00961620287635095,0.5913964768955834
42,4350,60.06666666666667,2650.0,0.022551272232150456,1.3545797520778375
42,4351,58.0,40.0,0.00034039656199472384,0.019743000595693984
42,4360,48.5,300.0,0.0025529742149604288,0.1238192494255808
42,4390,53.5,5510.0,0.04688962641477321,2.5085950131903667
42,4391,52.0,110.0,0.0009360905454854906,0.048676708365245513
42,4510,45.5,40.0,0.00034039656199472384,0.015488043570759934
42,4520,50.142857142857146,1030.0,0.008765211471364139,0.4395127466355447
42,4710,74.5,50.0,0.00042549570249340483,0.03169942983575866
42,4720,69.05882352941177,110.0,0.0009360905454854906,0.0646453117882333
42,4721,66.5,130.0,0.0011062888264828526,0.0735682069611097
42,4910,69.0,880.0,0.007488724363883925,0.5167219811079908
42,4920,63.083333333333336,1360.0,0.01157348310782061,0.7300938927183502
42,4930,55.266666666666666,3870.0,0.03293336737298953,1.8201174368138882
42,4990,65.84615384615384,4480.0,0.03812441494340907,2.51034609165832
42,5110,65.0,700.0,0.005956939834907668,0.38720108926899843
42,5120,62.111111111111114,1820.0,0.015488043570759936,0.9619795951172005
42,5130,64.85714285714286,760.0,0.006467534677899753,0.41946582053806974
42,5140,56.611111111111114,630.0,0.005361245851416901,0.3035060845885457
42,5141,52.625,390.0,0.0033188664794485574,0.17465534848098033
42,5151,51.0,40.0,0.00034039656199472384,0.017360224661730917
42,5160,52.857142857142854,80.0,0.0006807931239894477,0.035984779410870804
42,5170,54.0,180.0,0.0015317845289762573,0.0827163645647179
42,5190,54.25,1150.0,0.009786401157348312,0.5309122627861459
42,5191,55.94444444444444,1280.0,0.010892689983831163,0.6093854896509989
42,5310,62.75,1700.0,0.014466853884775763,0.9077950812696791
42,5330,73.85714285714286,10960.0,0.09326865798655433,6.888556597006941
42,5360,60.75,0.0,0.0,0.0
42,5370,47.53333333333333,18880.0,0.16066717726150967,7.637046492497093
44,1110,48.666666666666664,2700.0,0.014185142376799412,0.6903435956709048
44,1120,44.75,480.0,0.0025218030892087844,0.1128506882420931
44,1130,46.07142857142857,120.0,0.0006304507723021961,0.029045767723922606
44,1190,56.46666666666667,160.0,0.0008406010297362615,0.04746593814577423
44,1191,48.1764705882353,740.0,0.003887779762530209,0.18729950738307302
44,1310,52.35,790.0,0.00415046758432279,0.21727697803929807
44,1311,49.0,420.0,0.0022065777030576862,0.10812230744982662
44,1320,47.333333333333336,760.0,0.0039928548912472415,0.1889951315190361
44,1511,47.53846153846154,40.0,0.00021015025743406537,0.009990219930327109
44,1730,53.964285714285715,60.0,0.00031522538615109805,0.017010912802653898
44,2710,48.36363636363637,770.0,0.004045392455605758,0.19564988967111485
44,2910,85.46666666666667,2480.0,0.013029315960912053,1.1135722041259501
44,2911,88.08695652173913,40.0,0.00021015025743406537,0.0185114965896268
44,2920,83.39285714285714,4370.0,0.02295891562467164,1.9146095708431528
44,3190,80.2,410.0,0.00215404013869917,0.17275401912367344
44,3390,68.0,60.0,0.00031522538615109805,0.021435326258274667
44,3510,88.0,680.0,0.003572554376379111,0.31438478512136175
44,3520,62.0,2780.0,0.014605442891667542,0.9055374592833876
44,3530,75.16666666666667,5220.0,0.02742460859514553,2.0614164127351056
44,3590,74.66666666666667,40.0,0.00021015025743406537,0.01569121922174355
44,3720,45.666666666666664,690.0,0.0036250919407376275,0.16554586529368498
44,3730,54.666666666666664,70.0,0.00036776295050961437,0.02010437462785892
44,3950,92.16666666666667,120.0,0.0006304507723021961,0.05810654618051908
44,4110,54.5,10260.0,0.05390354103183776,2.937742986235158
44,4120,69.8,88310.0,0.4639592308500578,32.384354313334036
44,4130,54.285714285714285,2780.0,0.014605442891667542,0.7928668998333808
44,4140,48.333333333333336,800.0,0.004203005148681307,0.20314524885292984
44,4190,62.285714285714285,370.0,0.0019438898812651046,0.12107656974736937
44,4310,47.0,2010.0,0.010560050436061784,0.49632237049490385
44,4330,56.0,3890.0,0.020437112535462855,1.14447830198592
44,4340,59.333333333333336,3130.0,0.016444257644215615,0.9756926202234599
44,4341,61.5,670.0,0.003520016812020595,0.21648103393926657
44,4350,60.06666666666667,1240.0,0.006514657980456026,0.391313789359392
44,4360,48.5,730.0,0.0038352421981716926,0.1860092466113271
44,4390,53.5,2560.0,0.013449616475780184,0.7195544814542398
44,4391,52.0,40.0,0.00021015025743406537,0.0109278133865714
44,4520,50.142857142857146,290.0,0.0015235893663969738,0.0763971239436197
44,4710,74.5,0.0,0.0,0.0
44,4720,69.05882352941177,350.0,0.0018388147525480718,0.12698638349949626
44,4910,69.0,920.0,0.004833455920983503,0.3335084585478617
44,4920,63.083333333333336,910.0,0.004780918356624987,0.30159626633042624
44,4930,55.266666666666666,10720.0,0.05632026899232952,3.1126335329760777
44,4990,65.84615384615384,1120.0,0.00588420720815383,0.38745241309074446
44,5110,65.0,200.0,0.0010507512871703267,0.06829883366607124
44,5120,62.111111111111114,70.0,0.00036776295050961437,0.022842165481652715
44,5130,64.85714285714286,4350.0,0.022853840495954608,1.4822347978804846
44,5160,52.857142857142854,0.0,0.0,0.0
44,5190,54.25,400.0,0.0021015025743406535,0.11400651465798045
44,5191,55.94444444444444,0.0,0.0,0.0
44,5310,62.75,590.0,0.003099716297152464,0.1945071976463171
44,5330,73.85714285714286,4850.0,0.025480718713880423,1.88193308215374
44,5360,60.75,730.0,0.0038352421981716926,0.2329909635389303
44,5370,47.53333333333333,24050.0,0.1263528422822318,6.005971769815417
45,1110,48.666666666666664,1000.0,0.01051745898190997,0.5118496704529518
45,1120,44.75,50.0,0.0005258729490954985,0.023532814472023558
45,1130,46.07142857142857,80.0,0.0008413967185527977,0.038764348819039604
45,1191,48.1764705882353,0.0,0.0,0.0
45,1310,52.35,610.0,0.0064156499789650824,0.33585927639882207
45,1311,49.0,380.0,0.0039966344131257886,0.19583508624316365
45,1320,47.333333333333336,80.0,0.0008413967185527977,0.039826111344832424
45,1511,47.53846153846154,460.0,0.004838031131678587,0.22999255687518205
45,2530,79.0,70.0,0.000736222128733698,0.05816154816996214
45,2710,48.36363636363637,840.0,0.008834665544804375,0.4272765518032662
45,2910,85.46666666666667,0.0,0.0,0.0
45,2920,83.39285714285714,1040.0,0.01093815734118637,0.912164192559649
45,3310,74.25,0.0,0.0,0.0
